frames,time,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,simulation_87,simulation_88,simulation_89,simulation_90,simulation_91,simulation_92,simulation_93,simulation_94,simulation_95
2048,1024.0,13,11,13,12,9,11,13,16,14,14,14,13,15,12,14,14,12,7,14,12,15,15,15,14,14,13,11,12,15,11,14,16,12,7,11,17,13,12,15,12,11,13,11,13,13,15,13,10,15,13,13,13,12,11,16,11,11,14,16,15,12,17,12,13,17,15,15,12,16,14,14,9,16,13,17,16,14,13,13,16,14,15,15,13,11,13,13,13,17,15,11,14,15,13,11,13
2049,1024.5,15,14,14,12,10,10,11,15,15,14,15,9,16,14,16,14,13,5,14,12,15,13,14,11,15,11,14,14,15,12,10,12,10,10,11,17,14,13,17,12,11,12,10,13,13,15,9,14,15,14,11,12,14,13,14,12,9,14,15,16,13,15,11,11,15,15,15,13,16,12,14,12,13,14,18,16,12,12,14,14,12,13,16,15,12,11,13,14,15,15,12,15,14,13,12,14
2050,1025.0,14,10,16,13,12,10,12,14,15,13,13,10,16,14,17,15,16,11,14,10,13,13,13,13,15,13,14,13,17,13,10,10,11,12,9,17,13,13,15,11,10,13,12,12,11,15,9,16,15,12,14,14,14,14,12,11,10,16,13,15,11,15,10,13,16,14,14,12,14,12,16,12,14,16,14,15,10,12,13,13,12,13,15,10,13,12,14,13,13,16,13,16,13,15,15,14
2051,1025.5,16,12,14,14,12,12,12,14,15,9,15,11,14,16,16,13,16,10,15,12,13,12,13,16,14,11,11,13,13,14,10,11,9,14,11,16,14,12,16,13,10,14,9,12,11,12,9,15,13,10,15,11,11,10,14,11,12,14,16,14,11,14,10,14,15,14,14,13,14,14,16,11,16,15,15,13,10,14,14,12,12,9,12,11,16,11,15,15,10,13,11,17,12,16,15,10
2052,1026.0,11,12,12,13,11,15,12,14,13,11,14,12,16,14,16,14,16,10,13,12,15,12,14,15,13,11,13,16,13,13,13,10,10,12,8,15,12,11,15,12,8,14,11,13,11,13,11,14,11,10,14,14,12,10,15,11,12,13,14,15,11,16,12,16,14,13,15,14,18,14,13,12,18,14,12,12,13,13,15,15,12,10,11,12,14,10,16,16,10,14,14,18,12,15,16,12
2053,1026.5,13,11,11,14,11,15,13,15,14,11,11,14,17,13,17,13,16,11,14,13,14,11,15,15,13,13,12,14,12,14,14,9,13,14,11,14,11,12,13,10,8,12,13,11,13,14,13,15,9,8,15,14,13,13,16,11,12,12,15,12,12,15,13,16,13,11,10,14,17,14,13,12,14,14,12,15,14,11,15,16,12,12,12,11,12,12,18,16,12,13,13,17,12,14,15,13
2054,1027.0,11,14,13,12,11,12,12,16,15,12,11,12,14,12,16,12,16,11,12,15,13,12,14,14,12,11,14,11,13,10,13,12,14,15,12,12,14,13,11,12,10,13,11,13,11,14,13,15,7,9,13,14,12,12,15,12,11,12,13,13,12,14,11,15,11,11,12,16,13,13,14,13,16,16,13,15,14,13,16,16,11,12,12,12,13,11,17,18,13,13,13,16,12,13,17,14
2055,1027.5,13,12,11,13,11,14,12,13,16,10,12,14,14,12,13,13,15,14,13,14,13,15,13,12,12,13,13,14,12,11,12,11,13,13,12,11,13,14,10,11,10,14,12,11,11,15,9,14,7,9,12,13,14,12,13,10,13,10,12,14,9,14,11,13,12,11,12,15,13,16,13,12,14,15,15,16,15,12,17,14,12,13,14,13,13,13,14,18,14,14,13,17,12,9,17,12
2056,1028.0,10,11,12,13,13,14,13,11,15,11,13,14,15,11,16,11,15,15,13,13,12,15,14,11,12,12,12,11,16,14,16,11,14,12,14,12,13,14,8,12,11,17,15,14,12,14,10,14,10,11,13,14,12,12,12,10,10,9,14,14,12,15,12,12,13,13,13,15,12,14,15,10,11,16,14,16,12,14,15,16,12,15,13,15,14,14,12,16,14,13,16,13,13,12,18,11
2057,1028.5,11,9,8,10,12,14,13,12,12,10,14,15,13,14,17,10,16,14,11,11,14,14,13,12,10,14,11,14,14,15,14,9,12,14,12,13,15,12,8,12,12,16,16,17,13,16,14,14,12,13,11,15,12,14,13,10,11,9,15,12,13,13,12,11,14,10,13,10,14,14,14,11,10,15,14,16,13,14,16,17,10,15,13,15,15,13,11,17,15,14,13,13,15,14,17,13
2058,1029.0,11,13,10,8,12,16,14,14,12,10,13,14,16,12,16,12,16,13,10,11,14,10,13,12,10,14,12,12,12,15,13,10,13,11,14,11,14,13,11,13,12,14,14,16,13,14,13,12,13,14,12,13,12,16,15,12,9,11,14,13,12,11,12,10,15,10,14,12,15,16,14,10,10,10,12,15,14,14,15,16,10,13,13,12,16,14,11,18,15,14,11,12,15,14,16,14
2059,1029.5,12,12,9,10,14,13,16,14,14,12,12,11,14,11,15,12,12,12,10,12,15,11,13,12,10,13,13,12,12,14,15,15,12,12,14,13,13,12,12,13,9,15,12,12,16,14,13,14,14,15,13,15,11,15,12,12,10,11,15,12,13,13,13,10,16,9,13,13,13,13,12,14,13,10,12,12,13,11,16,15,11,11,15,14,17,14,11,17,15,17,11,13,16,13,18,14
2060,1030.0,15,11,10,13,14,11,14,13,12,11,13,13,15,12,14,10,9,13,12,13,15,13,14,13,10,15,12,13,12,13,13,14,10,13,16,12,14,11,12,13,6,13,10,16,16,12,12,14,10,14,13,16,11,14,15,12,12,12,15,13,14,12,13,9,16,11,12,13,13,12,13,15,13,12,13,13,13,13,16,15,10,13,16,14,14,14,11,16,16,18,11,13,16,13,15,14
2061,1030.5,15,10,13,15,14,10,11,12,12,11,10,13,14,15,12,13,12,15,16,11,13,13,11,10,10,13,11,14,14,13,11,15,13,13,14,11,11,13,12,12,9,14,13,16,15,15,12,12,10,14,14,17,12,13,15,11,13,13,13,13,14,11,9,10,14,14,14,11,15,12,12,14,15,12,11,13,13,14,13,14,11,12,15,15,12,16,12,16,14,17,10,13,15,12,13,13
2062,1031.0,15,10,12,13,13,12,13,12,12,12,10,13,14,16,11,11,12,14,18,15,13,14,13,12,14,14,10,12,13,13,11,14,14,14,13,10,11,13,7,12,12,14,12,14,15,14,12,12,12,15,13,17,14,9,14,12,14,11,13,12,12,12,8,10,14,12,14,12,13,12,12,15,13,13,12,10,14,12,13,16,14,13,15,12,13,13,12,16,16,17,9,13,15,10,14,14
2063,1031.5,14,11,13,14,11,11,13,12,11,14,11,14,11,15,13,13,14,12,15,13,13,13,15,15,15,12,11,12,13,13,13,16,15,14,13,13,11,14,10,13,13,14,10,14,16,14,11,8,9,12,14,16,14,10,13,13,16,10,11,14,15,12,9,10,16,12,15,13,13,13,11,12,15,13,13,12,14,12,12,15,11,15,15,13,14,13,10,14,11,15,10,14,13,11,13,13
2064,1032.0,13,10,12,13,10,12,15,14,12,9,11,14,13,16,12,15,14,15,16,12,14,12,15,16,15,12,11,12,14,15,14,16,15,13,15,14,13,13,10,12,15,17,11,12,12,12,13,12,8,12,12,16,13,11,13,10,17,12,11,14,15,14,12,12,15,12,15,13,11,16,13,11,12,11,11,13,11,13,12,14,10,11,14,13,13,13,12,15,15,16,12,12,11,14,15,14
2065,1032.5,13,12,10,15,11,11,15,15,13,10,10,15,15,15,13,16,13,15,13,14,15,11,16,12,12,13,11,13,13,16,13,18,13,13,15,15,15,13,9,13,16,13,12,14,11,14,14,14,9,12,14,15,14,13,14,12,12,14,12,12,16,13,14,13,12,13,11,13,11,14,14,9,15,11,11,12,12,13,13,10,9,9,14,13,12,15,13,14,16,16,13,12,12,12,16,13
2066,1033.0,11,13,12,15,14,12,16,14,13,6,11,14,14,14,14,16,11,14,12,13,16,13,15,9,14,15,12,12,12,15,14,18,13,13,15,15,17,11,11,14,13,14,12,14,10,16,11,13,9,14,12,17,13,12,13,11,12,12,13,12,17,16,12,11,12,12,13,12,12,14,16,11,15,12,9,13,13,14,16,11,11,11,14,13,13,13,14,15,13,16,11,13,13,12,17,13
2067,1033.5,12,15,13,16,14,14,18,13,11,10,11,15,14,14,11,16,12,11,13,12,16,15,12,9,15,16,11,13,12,13,13,17,12,14,13,14,15,10,10,13,14,14,11,15,13,16,12,12,9,14,11,13,15,14,13,11,13,10,12,13,17,15,11,12,14,13,11,15,13,14,17,10,15,13,11,10,14,14,13,12,10,10,14,11,10,10,15,11,12,14,11,13,15,14,17,14
2068,1034.0,12,16,16,14,15,16,18,12,11,10,13,15,16,15,10,16,11,10,14,10,15,14,13,11,15,13,11,10,11,14,15,14,12,14,13,13,15,11,11,13,13,12,11,13,13,16,12,12,14,15,11,14,13,13,15,12,13,9,10,14,17,14,11,8,15,13,13,14,10,15,17,12,15,15,12,11,13,13,14,13,12,12,13,11,11,10,15,10,15,15,11,12,12,14,14,14
2069,1034.5,13,15,16,15,14,16,14,13,13,10,14,12,16,13,12,16,13,11,13,12,14,15,11,13,13,13,12,12,11,12,14,13,10,9,13,13,14,11,12,11,12,15,12,12,15,17,9,11,16,15,11,15,13,13,13,10,13,10,12,15,14,16,10,9,14,12,13,13,9,14,11,13,13,16,10,12,12,15,14,14,11,12,12,10,12,11,13,10,15,15,11,13,11,12,12,14
2070,1035.0,13,16,15,16,15,16,15,12,14,12,14,14,16,10,12,14,13,11,16,11,13,13,13,10,13,16,12,12,10,11,14,11,13,12,11,14,14,9,13,12,12,11,9,11,12,17,9,13,14,16,14,16,12,12,16,13,16,10,8,14,11,14,9,11,13,12,13,12,9,17,9,16,13,13,9,13,11,15,14,14,12,12,11,11,11,11,12,12,14,16,12,14,15,12,14,13
2071,1035.5,14,16,15,15,14,16,13,10,14,11,14,13,14,11,10,15,13,11,16,12,13,12,15,11,15,18,11,10,11,14,15,9,11,12,13,12,13,11,10,13,15,12,10,12,14,14,11,11,16,17,14,15,13,11,14,12,13,14,10,16,11,12,13,13,11,11,14,12,9,15,11,18,11,15,11,12,10,17,13,10,12,13,12,12,10,12,12,13,12,14,12,13,14,12,13,15
2072,1036.0,12,14,15,17,15,14,10,14,16,9,14,13,13,11,9,17,13,11,15,16,11,11,14,9,15,16,11,11,10,13,13,12,11,10,12,12,12,11,10,15,16,14,13,12,15,17,11,10,13,17,14,14,11,14,13,14,14,14,10,15,11,14,13,14,11,10,13,12,11,14,13,15,11,16,13,11,10,15,14,11,13,14,16,11,12,14,13,13,15,14,12,13,14,14,11,14
2073,1036.5,14,15,12,15,14,15,12,16,17,11,16,14,12,12,10,18,15,10,15,14,11,11,15,8,15,14,11,10,12,8,11,12,13,12,13,14,15,11,11,14,16,14,12,11,13,16,10,12,13,14,12,16,12,12,12,15,13,11,10,14,11,15,13,14,13,12,13,12,9,18,13,14,11,13,10,12,11,17,14,12,15,12,16,12,13,16,12,14,16,12,10,14,13,11,14,14
2074,1037.0,15,15,13,15,13,16,15,17,17,12,15,14,13,9,12,14,14,12,16,13,13,13,16,11,17,12,13,12,13,11,12,11,12,13,15,11,14,11,10,13,14,16,11,11,13,17,14,13,13,15,13,17,10,11,12,15,14,11,11,15,9,14,13,15,13,13,13,15,8,18,13,13,12,12,12,11,13,18,11,15,14,11,18,13,14,13,11,9,15,13,12,16,12,12,15,13
2075,1037.5,13,15,15,15,14,16,14,16,15,10,14,12,14,9,12,11,14,13,14,15,12,14,15,11,18,13,11,14,15,11,12,12,14,15,13,10,15,13,9,12,16,18,10,9,13,16,14,12,16,13,14,13,9,11,11,13,15,10,11,11,11,14,13,16,11,12,14,14,12,14,14,10,10,13,13,11,12,16,11,12,14,13,16,13,14,15,12,10,17,12,12,16,15,12,14,11
2076,1038.0,13,12,14,15,13,14,14,16,16,10,14,12,15,11,13,11,14,12,15,14,11,14,14,13,17,12,11,13,14,11,13,12,14,16,13,9,18,13,10,15,16,17,10,12,13,14,16,14,16,14,12,12,9,11,10,14,16,12,9,12,14,16,13,16,12,13,14,14,13,12,11,12,9,13,12,13,13,16,13,13,11,11,17,12,14,14,11,13,16,14,13,12,10,11,16,12
2077,1038.5,12,9,15,13,11,13,14,14,15,12,15,12,17,11,15,13,14,12,14,13,11,14,14,13,16,13,11,9,12,8,14,10,15,16,15,11,15,14,11,14,17,14,10,11,12,14,13,13,16,14,12,13,11,14,14,12,16,11,12,12,12,14,13,16,10,11,15,13,12,12,10,14,10,10,13,11,13,14,10,13,13,12,16,10,15,16,14,12,14,15,12,13,11,13,15,11
2078,1039.0,10,12,16,11,12,11,15,12,15,14,13,13,16,14,12,14,15,13,14,15,12,13,15,13,15,14,12,12,13,10,12,11,14,12,14,10,15,15,11,16,15,15,9,12,12,14,12,12,14,13,14,14,14,14,15,10,16,11,12,10,14,14,11,13,10,12,12,14,12,12,10,13,13,11,12,14,13,10,8,13,14,13,13,12,10,13,15,14,11,15,12,15,11,17,15,11
2079,1039.5,11,11,15,11,12,10,15,11,15,13,11,14,14,10,11,14,15,10,16,16,11,14,14,13,13,17,12,12,13,8,11,12,14,12,14,13,14,15,12,16,15,13,8,13,15,16,10,12,14,12,10,12,14,14,15,10,13,13,14,12,11,12,11,12,11,14,13,10,14,13,12,15,13,13,11,14,13,11,12,15,12,13,13,13,9,16,14,15,13,15,11,15,11,17,12,12
2080,1040.0,13,12,11,10,12,13,15,11,12,12,11,12,11,12,12,13,17,13,17,16,12,15,14,15,12,16,10,12,13,10,12,12,12,13,13,13,13,12,13,17,15,13,11,12,17,14,14,14,15,14,10,13,14,13,14,10,14,13,13,16,14,13,9,13,14,11,13,9,13,14,13,12,14,13,12,14,13,14,13,14,12,14,13,12,11,12,14,14,14,15,13,14,12,17,12,13
2081,1040.5,12,11,13,12,13,13,14,10,12,12,15,11,11,13,11,13,15,11,16,15,13,16,12,14,12,14,13,10,14,11,13,12,12,15,13,13,15,13,9,16,16,14,12,11,12,14,13,14,16,15,12,15,12,14,14,11,11,10,10,15,13,13,9,13,14,13,14,12,14,15,15,14,13,11,10,11,14,14,13,16,13,16,15,12,11,12,12,13,13,15,16,11,12,15,12,10
2082,1041.0,13,12,12,13,15,18,14,11,13,15,15,13,12,10,14,12,12,12,15,16,12,14,10,12,9,13,14,12,14,12,13,11,11,16,13,11,16,16,8,17,14,11,13,11,12,13,14,13,16,14,11,14,10,16,14,10,11,9,11,15,11,14,12,12,11,12,12,12,14,15,12,13,13,12,10,11,12,13,14,16,12,16,16,14,10,10,12,15,14,14,14,11,11,17,9,10
2083,1041.5,14,14,12,14,14,16,12,13,12,15,12,13,12,12,13,13,11,15,15,14,14,12,10,12,9,13,8,16,14,10,14,10,10,17,15,9,14,17,13,15,15,12,13,12,15,13,14,13,14,14,12,15,11,16,15,11,11,12,13,12,12,13,13,12,15,12,12,13,15,14,12,14,10,11,7,10,11,13,15,17,15,12,16,15,12,11,10,13,13,14,14,11,13,15,9,13
2084,1042.0,15,14,13,13,15,15,11,12,14,14,12,10,13,14,12,16,14,15,13,16,12,15,13,10,7,14,9,13,12,9,12,10,12,16,14,11,15,15,13,14,14,11,10,13,13,12,10,11,14,15,12,16,9,17,15,12,12,13,14,11,12,12,11,15,16,13,12,13,12,15,10,16,12,10,9,12,13,13,13,13,12,14,14,16,13,9,11,11,14,13,14,9,13,15,16,12
2085,1042.5,11,14,12,14,12,17,14,13,16,17,13,8,13,12,12,16,15,13,10,14,11,14,13,11,10,12,13,14,13,11,14,13,10,13,12,12,14,17,14,14,15,16,11,13,14,12,11,10,14,14,12,15,8,16,16,10,14,13,14,15,12,13,13,14,15,11,12,13,14,16,13,15,12,11,13,15,15,12,11,14,15,13,9,16,13,8,11,11,14,14,13,12,14,12,14,13
2086,1043.0,10,13,11,13,15,17,14,13,15,18,16,9,13,10,12,17,13,12,10,15,13,15,14,11,13,11,15,13,13,13,16,13,12,11,12,11,12,16,13,13,15,15,10,13,15,12,10,11,11,14,14,15,10,15,17,9,13,14,15,13,13,14,12,12,14,11,12,14,16,16,15,15,13,10,15,16,14,10,12,12,10,11,11,17,15,11,13,11,14,14,14,13,15,13,16,14
2087,1043.5,12,12,12,12,14,16,17,13,16,15,16,10,14,12,11,19,11,12,12,17,13,15,12,13,12,12,17,15,12,11,14,15,12,13,11,11,13,15,11,12,13,15,11,16,14,13,12,13,10,13,13,16,11,13,14,11,12,14,14,14,13,14,12,13,13,12,11,13,14,16,16,15,13,15,14,13,14,8,12,13,12,9,12,15,16,12,12,7,13,15,12,10,18,13,16,13
2088,1044.0,12,13,11,12,13,18,18,13,14,14,16,13,14,13,12,16,12,14,13,17,14,13,11,12,14,10,16,14,13,11,15,15,14,12,10,7,12,16,13,14,15,17,12,15,17,10,10,13,12,13,13,14,13,13,15,10,11,15,11,13,13,10,11,12,13,13,10,13,14,16,14,16,12,15,11,15,13,10,11,13,14,9,14,15,14,11,14,8,14,13,12,9,13,13,14,15
2089,1044.5,11,11,13,11,15,18,15,13,12,14,16,13,15,11,11,12,9,13,14,17,14,12,13,11,14,12,14,14,11,12,16,12,11,14,8,7,11,13,11,14,17,17,12,16,17,13,9,11,11,14,13,13,14,11,14,10,7,14,11,13,13,10,13,11,13,14,10,12,15,17,12,13,15,14,12,16,14,11,8,13,15,12,14,14,16,12,15,13,13,12,12,11,14,14,14,14
2090,1045.0,11,14,13,11,15,18,17,14,12,15,17,12,14,10,9,11,11,12,12,18,10,13,12,12,12,13,16,11,10,11,15,14,12,11,8,8,12,12,11,14,18,15,13,15,15,13,10,11,14,15,14,15,17,13,12,10,9,13,12,12,12,12,13,11,13,12,12,14,14,14,10,12,16,14,11,13,14,14,8,12,16,11,15,16,15,9,14,17,13,12,11,10,13,14,15,15
2091,1045.5,11,13,14,11,17,19,17,13,11,16,17,13,16,13,12,11,13,10,12,16,11,14,12,10,12,12,13,13,10,10,15,13,11,13,11,10,13,12,9,15,17,16,13,16,12,10,12,11,15,13,12,14,17,12,14,9,12,10,14,12,14,13,14,11,11,13,12,15,16,15,11,11,17,15,14,13,13,16,10,11,14,14,15,14,13,12,16,16,13,12,10,12,11,14,13,15
2092,1046.0,11,12,14,13,18,15,17,16,13,17,15,13,17,16,13,12,13,10,12,16,14,12,11,11,12,15,12,13,9,13,15,13,9,10,14,12,13,12,14,16,17,16,13,15,13,12,11,13,17,13,11,13,17,11,14,12,12,11,13,12,11,13,14,14,14,11,11,16,16,15,11,10,13,14,13,14,12,16,10,11,13,14,16,15,10,12,13,13,13,13,11,12,9,11,13,14
2093,1046.5,13,12,14,10,17,14,15,14,12,17,16,13,16,15,14,12,15,9,11,16,14,13,10,13,15,16,13,15,12,14,10,11,9,10,13,14,13,10,12,14,16,15,14,13,13,12,10,11,18,14,12,15,16,11,14,10,12,14,13,12,9,11,14,13,14,11,13,15,15,15,13,10,15,14,12,12,14,17,9,14,14,12,18,16,7,15,14,13,13,12,11,12,11,13,14,13
2094,1047.0,14,13,14,11,16,14,16,13,12,16,15,14,15,16,14,11,16,13,12,13,12,15,11,13,12,15,9,15,14,13,12,11,11,10,13,13,12,12,13,12,17,14,10,13,14,12,11,13,15,13,14,14,13,13,12,12,10,13,13,12,12,12,13,15,14,10,13,16,16,14,13,10,13,15,16,14,13,13,11,12,13,9,14,13,13,14,15,13,15,12,11,13,14,15,15,14
2095,1047.5,14,13,13,12,15,13,13,13,11,15,14,16,16,16,12,12,16,15,12,15,13,13,9,11,13,16,11,15,13,12,13,14,11,9,14,14,12,12,14,12,16,15,9,10,14,11,12,12,14,11,13,14,12,15,15,10,11,14,14,11,14,15,14,12,14,11,15,16,16,12,13,13,13,13,15,14,10,14,14,12,14,7,14,12,12,13,15,13,13,12,10,12,12,16,16,14
2096,1048.0,12,12,12,11,15,14,14,14,12,17,17,15,15,15,12,13,17,18,12,15,12,13,14,14,16,15,13,15,12,12,14,14,10,12,14,15,14,10,14,17,14,15,9,12,13,15,10,12,12,9,12,12,10,13,14,8,12,11,15,13,13,14,13,14,12,14,15,11,17,11,14,15,13,14,15,14,9,14,14,12,14,9,18,12,12,12,15,14,12,10,8,14,13,17,15,14
2097,1048.5,13,11,12,9,14,14,12,17,11,16,17,14,16,11,12,11,16,16,15,13,13,13,12,15,14,14,15,12,12,10,13,16,11,13,11,15,16,11,11,16,15,14,8,12,12,17,12,12,13,10,8,12,12,13,15,9,12,13,15,13,10,14,14,15,10,12,15,11,15,9,12,16,13,13,13,13,13,12,14,13,13,12,18,12,11,13,17,15,13,12,9,16,14,18,16,15
2098,1049.0,11,9,12,10,15,14,12,14,13,18,15,16,14,12,12,12,17,14,14,13,13,14,12,14,13,15,14,10,8,12,15,14,13,15,12,14,13,10,11,15,16,13,11,12,12,16,10,11,13,12,12,11,14,12,15,10,15,11,13,14,13,13,13,14,11,13,11,11,13,12,11,15,11,10,14,14,11,12,15,15,14,12,19,12,11,14,15,14,14,13,13,15,17,17,14,17
2099,1049.5,7,11,11,9,16,13,13,13,15,17,14,13,14,13,12,12,15,15,13,11,15,15,11,11,16,14,13,12,10,13,15,15,13,15,11,16,11,7,15,17,14,15,12,13,13,16,14,10,16,14,13,10,14,14,15,13,14,11,14,15,9,14,14,15,13,10,10,11,14,14,11,16,9,15,13,14,11,12,15,12,15,12,19,14,10,13,15,15,15,13,13,15,16,14,16,14
2100,1050.0,10,13,12,10,15,14,14,11,14,14,14,10,12,11,11,14,13,9,9,14,12,15,10,11,16,15,13,13,10,13,14,12,14,16,11,16,14,10,14,14,14,13,13,13,12,15,13,9,15,15,14,11,15,16,16,13,16,12,13,15,11,12,14,15,13,10,11,14,14,14,12,16,13,16,12,12,13,14,15,10,14,11,20,13,11,14,13,12,16,12,9,14,13,13,17,12
2101,1050.5,10,14,12,12,15,15,15,9,13,14,12,11,14,12,12,15,15,12,11,15,13,13,14,10,14,12,14,13,10,13,13,11,12,14,13,12,11,10,13,14,14,12,12,14,11,15,14,8,16,16,15,12,14,17,15,13,15,10,13,18,9,14,12,17,11,9,11,13,15,13,14,14,10,14,13,12,13,15,15,11,13,14,17,10,9,15,16,11,16,13,9,12,12,12,15,14
2102,1051.0,11,16,12,14,15,13,13,10,12,13,13,11,16,12,13,14,15,11,11,16,12,12,15,12,16,11,16,14,10,12,15,12,12,15,13,10,11,11,10,16,11,14,8,15,12,14,13,9,15,16,15,15,15,18,16,12,14,9,15,14,12,14,12,15,13,9,12,12,13,11,13,14,11,14,11,12,12,16,12,11,14,13,14,13,11,16,17,14,17,11,10,12,13,14,14,15
2103,1051.5,12,19,12,14,14,15,13,11,12,13,12,12,12,12,12,15,14,11,12,15,12,14,12,12,16,13,13,16,12,16,11,10,13,15,11,11,13,10,12,14,12,15,10,14,12,15,13,10,16,16,14,15,16,19,16,15,15,8,14,16,12,13,14,14,13,11,15,13,14,11,13,14,13,15,10,13,11,13,10,10,14,10,12,12,12,15,15,16,16,11,12,14,14,13,15,17
2104,1052.0,11,17,13,11,16,15,15,10,13,12,15,16,12,12,11,15,15,12,13,17,13,14,9,13,15,15,11,15,11,16,12,12,13,13,11,14,14,12,11,13,16,12,12,14,11,14,12,10,14,17,14,14,17,18,16,14,14,9,13,14,11,14,18,10,13,14,13,16,13,13,13,14,10,16,12,12,11,15,11,12,14,13,13,13,11,14,13,15,17,10,13,15,12,12,13,17
2105,1052.5,13,17,12,11,16,16,15,11,15,12,14,17,16,14,10,12,14,9,13,17,14,13,9,12,14,17,14,15,12,13,12,11,13,9,11,11,13,14,12,13,17,12,14,14,12,13,13,10,12,13,12,13,14,16,14,14,10,10,10,14,12,14,16,14,12,13,12,11,12,14,14,12,10,17,12,11,14,15,15,11,14,16,12,15,12,15,12,15,15,12,16,14,13,12,11,14
2106,1053.0,13,16,10,10,14,15,14,12,16,11,14,14,15,14,10,11,15,10,16,15,16,11,9,11,13,17,13,15,11,11,11,10,11,10,13,10,15,17,13,12,19,13,13,14,11,12,12,12,11,13,12,16,14,16,11,15,10,14,12,15,15,14,15,14,11,11,14,14,11,13,15,12,12,17,12,13,15,13,14,12,12,14,13,13,13,15,13,16,15,11,15,12,14,12,15,14
2107,1053.5,10,17,10,9,14,16,14,12,14,11,13,15,13,12,12,12,15,11,15,15,16,12,11,12,13,18,14,16,11,13,12,10,12,12,12,12,13,15,14,11,19,13,12,15,13,10,12,11,12,14,11,17,14,15,15,14,14,14,12,18,15,11,15,15,10,12,12,12,13,13,15,10,15,15,12,14,15,11,12,14,13,13,12,13,13,13,11,15,17,12,15,15,16,14,16,15
2108,1054.0,10,18,13,12,13,17,14,12,14,14,15,14,13,10,10,11,16,9,14,16,14,12,10,14,13,17,14,13,12,15,9,9,13,12,12,15,13,14,14,11,16,14,12,12,10,13,13,11,13,14,8,14,12,14,14,14,15,15,13,16,14,13,14,14,12,15,11,13,14,15,15,12,15,14,12,14,16,12,12,13,15,14,13,12,11,14,12,14,14,13,16,13,14,16,15,13
2109,1054.5,7,19,12,12,13,16,14,12,16,13,13,14,12,11,12,13,17,13,13,10,14,13,12,17,14,18,11,13,13,12,10,13,14,12,14,13,14,16,15,10,15,13,13,13,10,12,13,10,15,14,11,11,14,11,12,15,12,12,16,18,13,13,12,13,12,15,13,16,14,15,15,12,16,14,12,15,13,10,14,13,17,13,12,13,12,12,14,14,14,15,17,14,14,15,15,12
2110,1055.0,11,17,14,13,13,15,11,12,17,15,12,16,12,8,11,15,17,14,11,12,17,12,15,17,12,18,9,17,12,11,13,13,13,9,15,12,14,13,15,9,14,11,15,11,13,11,15,13,17,16,13,15,14,8,13,13,14,11,15,17,10,12,13,15,11,13,13,16,10,13,15,13,15,12,11,12,15,16,13,14,16,12,11,14,10,12,12,15,14,13,16,15,15,15,14,13
2111,1055.5,12,13,16,12,14,13,12,11,15,13,14,14,13,10,12,16,14,15,11,12,14,12,15,17,11,17,12,16,12,15,9,12,12,13,16,14,14,11,14,10,15,13,15,12,15,11,13,13,17,15,13,12,16,11,13,12,15,11,17,18,12,10,13,13,12,14,12,15,11,13,16,12,16,12,12,11,14,13,13,14,15,12,13,11,12,11,10,15,13,10,16,17,16,16,13,13
2112,1056.0,12,10,17,12,15,12,12,11,11,15,12,12,16,11,10,14,14,13,12,10,14,12,12,18,11,17,10,14,13,16,11,9,12,11,14,13,17,10,15,12,15,11,15,14,15,13,13,13,17,16,14,14,15,12,14,11,12,10,14,17,13,13,14,13,12,14,11,12,13,14,16,12,16,13,13,11,15,15,12,14,14,12,14,14,12,8,11,14,13,11,14,16,14,15,14,14
2113,1056.5,13,11,14,11,15,14,14,7,10,14,12,12,16,11,8,15,15,13,12,10,12,8,12,18,11,13,13,16,13,15,12,11,11,10,12,11,17,8,14,14,10,12,13,13,14,11,13,13,18,16,11,12,14,13,12,13,14,11,14,18,15,12,14,14,15,10,12,11,14,12,14,13,14,15,14,11,16,16,14,12,15,11,15,15,13,10,12,13,13,13,13,15,14,13,15,14
2114,1057.0,11,10,15,11,13,15,14,12,11,15,11,9,16,11,11,15,12,15,12,11,16,7,13,15,11,15,14,12,11,15,13,11,13,13,12,10,17,9,14,12,11,13,11,13,12,12,13,10,16,17,11,12,12,14,8,16,11,12,13,17,17,11,14,14,17,11,13,14,15,13,12,14,13,15,13,13,14,17,14,12,15,13,16,16,12,12,11,12,13,11,14,14,15,16,15,17
