frames,time,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,simulation_87,simulation_88,simulation_89,simulation_90,simulation_91,simulation_92,simulation_93,simulation_94,simulation_95
693,346.5,1,3,1,1,1,1,1,3,1,2,3,2,1,0,1,2,3,2,0,1,2,0,3,2,1,2,1,2,1,5,3,2,3,3,3,2,1,1,2,2,1,0,2,3,1,2,3,2,1,2,1,3,1,3,0,1,2,2,2,2,2,2,2,2,1,1,1,0,3,2,1,2,3,2,1,1,1,2,4,2,3,2,2,3,2,2,2,2,1,2,2,2,0,2,2,1
694,347.0,1,2,3,2,1,2,3,2,1,1,1,1,2,4,1,2,1,2,4,1,0,1,0,2,2,2,3,1,3,1,2,2,2,2,1,1,2,0,3,1,1,2,2,2,3,3,3,1,1,4,3,2,2,1,1,1,2,1,2,3,1,0,2,1,0,2,2,4,1,1,4,3,1,2,0,3,3,1,2,3,2,0,2,2,2,1,1,1,2,3,2,0,1,1,3,0
695,347.5,3,3,1,1,2,1,1,3,1,3,1,3,2,2,2,4,3,1,3,2,2,1,0,3,3,1,3,4,1,3,2,2,3,3,0,2,0,2,2,1,2,1,1,0,1,1,3,1,4,2,1,1,2,1,2,1,2,1,2,2,1,3,2,2,1,2,1,1,2,4,0,5,1,1,3,3,1,1,2,1,2,0,4,2,1,2,2,3,2,1,1,2,0,1,1,0
696,348.0,2,1,1,1,0,1,1,3,2,2,1,0,2,3,1,1,2,3,2,2,0,2,2,3,2,4,2,1,2,1,2,1,1,2,4,2,1,1,1,2,1,1,5,4,3,2,2,2,2,1,3,2,4,5,1,2,2,3,1,1,1,2,1,1,1,3,3,1,2,2,1,1,1,1,2,1,4,3,1,2,1,2,1,1,6,2,2,2,1,1,3,0,1,1,3,3
697,348.5,3,2,1,2,0,1,0,3,2,2,3,1,1,1,1,3,1,4,1,3,1,4,2,2,1,1,2,2,2,2,2,1,1,3,1,3,4,2,0,1,2,2,2,2,2,2,2,5,2,1,2,4,1,2,0,1,3,2,3,2,3,1,1,1,1,3,0,1,4,2,2,1,2,2,1,1,2,0,2,2,2,1,1,0,1,1,3,1,2,2,1,3,2,3,2,0
698,349.0,1,1,3,1,4,2,0,1,1,2,2,2,1,1,2,3,2,2,3,3,1,3,4,1,2,2,4,1,1,2,2,3,1,3,2,2,1,1,2,2,1,1,2,2,1,4,2,2,2,2,2,3,2,4,2,2,3,2,2,1,2,2,3,2,1,1,1,3,2,1,1,2,1,3,2,1,2,2,2,2,2,4,2,2,2,2,2,2,2,1,1,3,1,1,2,1
699,349.5,1,1,2,2,1,3,1,1,1,2,2,2,2,1,3,1,1,2,3,2,4,1,1,2,1,1,2,1,2,2,3,1,2,1,1,3,2,2,1,2,1,2,2,1,2,2,2,2,3,3,3,3,1,4,1,5,3,1,2,2,2,3,2,1,4,2,2,1,4,1,2,1,2,2,2,2,1,3,2,1,3,2,1,3,2,2,2,1,1,0,3,3,3,1,1,2
700,350.0,2,3,1,3,2,2,3,1,1,1,1,3,1,1,1,2,4,3,2,2,2,2,2,2,2,2,2,1,3,5,1,0,2,2,1,1,1,2,2,3,2,2,1,1,3,2,3,1,1,3,2,1,1,1,1,3,2,2,2,3,3,2,2,2,1,0,4,3,3,1,3,1,2,2,1,3,1,2,2,3,2,2,1,2,2,2,1,2,3,1,2,0,1,3,2,1
701,350.5,2,2,1,1,1,1,2,1,1,2,1,1,2,1,1,1,3,2,1,0,1,3,2,3,3,3,1,1,2,2,3,1,1,2,1,1,1,0,2,2,0,0,4,3,1,1,1,2,2,4,2,1,4,0,3,2,2,1,1,1,1,1,3,1,1,0,1,1,3,4,4,1,1,1,1,1,3,2,2,1,3,1,2,2,3,2,2,2,2,1,2,3,1,2,1,2
702,351.0,2,2,1,2,4,2,0,2,3,1,2,1,2,1,1,2,1,3,1,1,2,1,1,2,1,2,2,1,1,4,1,1,1,1,1,2,1,1,2,3,2,2,1,1,2,1,3,2,1,2,2,2,1,1,2,2,2,2,1,1,3,2,1,2,1,2,4,2,3,1,1,2,3,2,1,4,2,2,1,1,1,2,3,3,2,2,1,3,3,3,1,1,1,2,3,1
703,351.5,0,2,1,2,1,2,1,5,4,4,2,2,2,3,2,2,1,1,3,2,2,4,3,0,1,1,1,3,1,3,2,2,1,2,2,2,2,2,1,4,3,1,1,1,2,1,2,2,2,3,2,3,1,2,1,2,2,1,0,4,0,2,2,2,3,2,2,1,0,1,1,0,2,3,3,1,0,2,1,1,1,1,4,1,1,2,2,2,3,3,1,2,3,2,3,1
704,352.0,3,1,2,2,2,2,2,2,2,4,1,2,3,2,1,4,1,2,2,2,2,2,2,2,1,2,0,3,2,1,1,4,2,4,2,3,2,1,2,2,3,2,0,1,1,3,4,4,2,2,2,3,2,1,0,1,3,2,1,3,3,1,1,6,1,1,0,3,1,3,3,2,1,1,1,4,0,2,1,3,0,1,1,3,1,1,1,2,2,2,1,3,2,2,1,2
705,352.5,2,1,1,1,2,3,1,1,3,1,1,2,2,3,1,2,2,2,1,0,2,1,2,1,2,1,1,3,3,2,4,1,2,1,2,2,2,2,2,2,1,2,2,1,1,1,2,3,5,2,0,2,3,1,2,2,3,2,3,2,1,2,1,2,2,1,1,2,3,2,0,3,0,2,2,2,1,1,1,1,4,1,4,1,2,2,1,3,1,1,2,2,1,1,3,4
706,353.0,4,2,2,2,4,1,5,2,2,1,2,2,1,2,1,2,3,1,1,2,1,2,2,2,1,0,2,3,1,2,2,2,4,2,1,3,2,0,3,2,3,3,2,2,2,4,1,3,1,2,1,1,4,1,1,3,2,1,1,2,2,2,2,1,2,1,2,1,2,1,3,1,0,3,0,2,1,2,1,1,2,2,0,2,2,1,2,1,2,1,2,1,3,2,2,2
707,353.5,1,2,1,0,2,1,3,1,2,3,1,2,0,1,5,1,1,2,4,2,0,2,1,1,2,2,0,1,4,2,1,2,5,1,1,1,2,3,1,2,1,1,1,3,1,2,2,0,1,1,2,1,2,2,3,4,2,3,2,3,2,4,2,2,1,3,2,2,2,1,5,1,1,1,2,1,1,2,1,1,2,1,2,1,1,2,2,1,1,2,2,4,1,2,0,3
708,354.0,1,1,2,1,1,3,2,3,1,0,2,1,3,1,0,1,2,1,2,1,2,2,0,2,2,2,1,3,3,3,3,2,2,3,3,2,1,1,2,1,2,3,3,2,0,3,2,2,1,2,2,2,3,2,1,3,1,2,1,2,1,2,2,1,2,3,1,1,1,2,1,2,2,2,2,2,1,3,2,1,2,2,3,1,1,2,3,2,2,1,2,3,2,2,2,1
709,354.5,3,1,1,3,2,4,3,1,1,2,1,4,2,2,0,2,4,2,1,2,1,4,1,2,1,2,3,2,1,2,2,3,3,1,1,2,1,2,2,2,1,3,1,1,4,1,2,0,1,2,1,2,1,1,3,2,1,2,0,3,3,2,2,3,2,3,2,1,1,1,1,2,2,2,1,0,1,1,1,3,2,2,1,0,2,2,2,1,3,2,1,4,1,1,2,2
710,355.0,3,2,2,4,2,4,1,1,3,4,1,2,2,3,2,2,2,1,2,3,3,1,2,1,2,1,2,1,3,1,2,3,2,2,2,2,3,3,3,1,1,4,2,1,1,2,1,0,1,2,1,1,0,3,0,0,2,1,3,1,1,4,4,1,2,2,3,1,1,1,1,1,1,2,1,1,3,1,1,1,3,2,0,3,2,4,2,1,1,3,0,3,1,2,2,1
711,355.5,0,2,3,1,1,1,3,4,1,3,1,2,2,1,3,3,1,1,2,3,1,2,2,2,2,2,2,2,1,1,4,3,1,2,2,1,4,2,2,2,3,1,1,2,2,1,1,1,1,2,1,2,3,0,1,2,0,2,0,2,2,3,0,3,1,2,1,3,1,3,1,3,2,1,2,2,1,1,2,2,2,4,2,3,1,3,2,3,1,4,1,1,4,1,1,2
712,356.0,1,2,3,3,2,1,2,2,2,1,1,3,3,3,2,0,1,1,2,1,1,1,0,1,2,3,1,2,0,2,3,1,2,1,1,2,1,1,2,2,1,2,0,2,2,3,3,2,2,1,1,1,1,1,3,3,1,3,3,3,3,2,1,1,0,2,1,1,1,3,2,1,0,1,2,1,1,1,3,2,2,1,1,3,1,3,1,1,2,3,1,3,4,1,2,2
713,356.5,3,1,2,4,3,4,2,2,1,2,2,1,0,1,2,2,3,2,1,2,2,1,2,3,2,3,2,3,1,2,0,1,2,2,0,0,3,4,2,4,3,1,1,1,3,2,1,2,0,0,2,2,3,3,1,1,3,3,2,4,1,3,1,3,2,2,2,1,4,1,1,1,1,1,2,2,1,4,2,0,1,2,1,3,2,2,1,1,3,2,5,2,3,1,2,3
714,357.0,2,2,3,2,2,1,2,4,1,2,1,2,0,2,1,3,4,1,0,2,2,2,1,1,1,2,3,3,3,2,3,1,3,1,1,1,1,3,3,3,2,4,2,2,2,2,2,1,1,1,1,1,2,2,2,3,2,1,1,3,0,3,1,2,1,4,2,3,1,0,3,2,1,1,1,3,0,1,3,1,3,2,4,3,1,3,3,1,4,4,1,2,2,3,2,1
715,357.5,3,2,1,3,1,1,2,1,2,2,2,3,2,2,1,3,1,0,1,4,0,2,2,2,4,2,2,2,2,4,3,1,1,4,1,0,1,4,2,1,0,3,2,5,3,3,1,1,2,4,5,1,1,3,2,1,3,3,2,3,1,4,2,3,1,1,1,0,1,2,2,3,1,0,3,2,2,4,7,3,2,1,2,1,1,2,4,3,2,3,0,2,2,3,2,2
716,358.0,3,2,3,2,1,0,0,1,3,2,3,4,2,1,2,3,1,1,1,2,2,3,1,2,2,2,1,1,1,3,2,4,1,2,0,1,2,2,2,1,1,3,1,2,2,2,2,2,4,2,1,1,0,2,2,2,2,2,3,2,4,2,2,2,2,1,2,2,3,1,1,1,2,3,1,3,2,2,2,1,1,2,2,1,3,2,3,1,3,2,1,1,4,3,1,1
717,358.5,2,2,1,0,2,1,2,2,2,3,3,2,1,2,3,1,3,1,2,1,4,2,3,2,0,1,1,3,3,2,1,1,1,3,2,2,4,1,2,1,1,3,2,3,1,2,2,3,0,2,1,3,2,1,2,3,3,2,1,2,0,2,1,2,3,3,3,2,2,1,1,2,3,3,2,1,2,2,3,1,1,1,0,0,2,1,1,1,1,2,2,3,3,3,1,2
718,359.0,2,2,2,0,1,2,1,1,2,2,2,1,2,2,1,2,3,1,1,2,3,0,2,1,2,1,1,1,2,4,4,3,1,2,1,4,3,3,2,1,1,3,3,3,2,2,2,3,4,2,2,1,2,1,4,4,4,1,2,1,1,2,2,2,4,2,3,1,2,1,1,1,2,2,1,1,1,2,0,2,1,1,2,4,3,2,1,2,2,2,1,2,1,1,2,3
719,359.5,3,4,0,2,1,1,4,1,1,2,2,1,2,3,1,3,2,2,1,1,1,2,2,2,2,2,1,1,2,1,2,4,3,3,1,2,3,5,0,5,2,4,2,3,0,2,2,2,4,1,3,3,2,2,2,0,2,2,1,2,2,1,1,2,3,2,3,3,3,3,2,2,3,1,4,0,3,2,2,1,1,2,3,2,3,1,2,1,3,3,2,1,1,2,3,0
720,360.0,2,2,0,2,2,2,3,0,1,0,1,1,2,1,2,1,3,2,1,2,3,3,3,1,3,3,3,2,2,3,1,1,1,2,1,1,1,1,1,2,2,1,1,2,2,3,3,3,2,3,2,1,1,2,1,2,1,2,2,4,1,3,3,2,4,4,1,2,1,1,1,1,4,4,3,1,3,2,1,1,1,1,1,4,1,2,0,1,2,3,1,1,2,4,5,2
721,360.5,2,4,4,0,2,3,2,1,2,2,2,1,2,1,1,3,0,4,1,0,2,2,2,2,4,1,3,1,2,2,1,3,0,2,1,1,0,3,4,3,2,2,0,1,4,1,2,3,1,3,1,1,2,2,3,1,1,2,1,4,3,4,3,3,2,1,2,3,2,3,2,0,4,2,2,2,1,5,1,1,3,4,1,1,2,0,1,1,3,3,2,3,2,3,1,0
722,361.0,3,1,1,2,1,1,2,1,2,2,2,1,3,2,2,2,1,3,3,1,1,4,2,4,1,3,1,3,2,2,3,2,2,3,2,1,4,2,3,3,4,3,3,1,1,2,1,1,0,2,3,2,3,1,0,2,5,1,1,2,0,1,2,1,1,4,2,1,2,1,1,2,1,2,0,2,2,2,1,1,2,1,1,2,2,2,0,2,1,4,3,0,2,0,2,3
723,361.5,2,3,3,1,1,2,3,2,2,2,2,2,2,2,1,1,0,3,2,2,1,2,1,2,2,2,1,2,2,1,2,4,0,2,2,3,2,3,0,3,0,2,3,0,2,2,2,2,1,1,5,2,2,1,4,2,2,1,1,2,0,3,1,1,2,1,3,3,3,2,2,2,1,2,3,1,3,1,0,2,2,1,2,2,1,3,0,1,1,0,1,3,2,1,1,1
724,362.0,1,3,3,2,2,2,3,1,1,3,4,3,2,2,0,2,3,3,2,2,1,2,6,0,3,1,1,3,2,2,1,1,2,1,2,3,2,1,2,1,2,3,1,1,1,3,2,1,1,2,0,2,3,2,7,1,1,2,2,2,2,2,1,2,1,2,1,2,3,2,1,2,1,2,1,3,2,3,2,1,1,2,2,2,2,3,1,3,3,2,1,1,1,3,3,2
725,362.5,2,1,2,1,3,1,4,1,3,1,2,1,3,3,3,1,3,4,4,2,2,2,1,2,1,3,1,2,2,1,3,2,2,2,1,2,1,2,2,3,2,1,2,1,2,2,2,4,1,2,3,1,3,2,3,2,3,1,2,2,2,2,2,3,2,2,3,2,4,2,1,2,1,3,3,3,2,0,1,1,2,2,3,3,2,1,1,1,2,2,2,3,2,2,3,2
726,363.0,1,1,2,2,2,1,1,2,0,2,1,1,3,3,2,1,3,3,3,1,1,1,1,1,1,1,2,3,1,4,2,1,3,3,1,1,2,1,1,2,2,1,1,2,2,1,3,3,1,2,1,2,1,1,1,3,2,2,2,2,2,1,1,0,2,3,2,3,1,2,2,2,2,3,2,1,2,1,2,2,2,2,2,1,0,1,0,2,1,2,1,1,4,2,4,1
727,363.5,1,1,2,1,0,1,0,2,2,1,3,2,1,4,1,3,1,2,2,2,4,2,2,1,3,2,5,1,3,3,2,1,1,1,3,1,1,1,1,2,2,2,1,3,1,2,3,2,1,1,1,2,0,1,4,3,2,3,2,1,3,1,2,1,1,5,0,1,2,3,3,1,3,1,1,1,2,2,1,1,3,2,2,2,2,3,2,1,1,1,1,2,1,2,1,1
728,364.0,3,3,1,3,1,2,1,1,1,2,1,3,2,3,2,2,0,2,1,1,1,3,2,1,0,3,3,3,4,2,2,1,3,3,2,2,2,1,2,3,1,3,1,2,0,2,2,4,2,2,1,1,2,3,3,2,5,1,2,1,1,2,1,1,2,1,3,3,1,1,1,1,2,2,0,3,2,1,2,4,0,1,2,0,3,0,1,3,2,1,1,3,1,3,2,2
729,364.5,1,2,1,4,2,2,1,3,2,2,1,1,1,1,2,1,2,1,2,2,3,0,2,1,2,1,1,1,1,2,1,1,2,4,3,2,3,1,3,4,2,2,4,1,1,4,3,1,3,2,1,2,1,1,4,2,4,2,2,1,1,1,2,4,1,2,2,2,1,0,1,1,4,0,2,1,2,2,1,1,3,2,3,1,3,4,4,5,1,3,3,0,2,1,4,4
730,365.0,1,1,2,4,2,3,1,2,4,2,1,3,1,2,2,1,2,1,3,2,3,3,2,1,2,1,2,4,4,0,2,1,2,1,1,1,1,2,1,2,4,1,3,1,1,3,4,3,4,4,2,2,3,1,1,2,1,5,2,1,1,2,1,0,1,1,0,2,1,1,2,1,1,1,2,1,2,1,3,2,1,0,3,2,1,1,3,3,3,0,0,4,2,1,0,2
731,365.5,1,2,1,2,2,2,4,1,3,2,3,1,2,1,1,2,1,0,0,3,2,3,3,3,3,3,2,3,3,0,3,0,2,1,5,3,4,2,4,1,2,2,2,1,2,2,2,2,3,3,2,1,1,1,3,1,4,1,2,2,2,2,3,2,4,1,0,1,1,1,4,2,3,1,3,2,0,1,1,1,3,3,3,2,2,4,2,1,1,4,1,2,2,2,2,1
732,366.0,3,2,1,2,3,0,2,1,3,4,2,2,2,2,2,1,0,1,3,2,1,2,2,1,4,0,0,2,1,1,1,1,0,4,1,4,1,1,3,2,1,3,2,1,2,3,2,2,1,1,1,0,3,1,1,1,1,3,1,3,2,1,1,3,2,2,2,1,2,0,2,2,3,1,3,2,2,3,1,1,1,3,3,1,3,1,2,1,2,1,2,2,1,3,1,2
733,366.5,1,2,2,3,2,1,2,2,0,1,1,1,2,2,2,3,2,3,4,3,3,1,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,4,2,3,2,3,3,2,3,2,2,2,2,2,2,1,1,1,2,1,4,1,2,1,1,2,1,4,1,1,2,3,1,1,2,1,3,1,2,2,2,2,1,2,2,2,0,1,3,2,2,2,1,2,3,3,2,2,1,0
734,367.0,2,2,1,1,1,3,2,1,3,1,1,5,4,2,2,1,3,3,2,1,2,2,1,1,1,1,3,1,1,1,2,1,2,1,2,2,1,1,1,2,1,2,3,2,2,2,2,1,1,3,1,3,3,2,2,1,1,2,0,2,2,1,3,4,2,2,1,3,3,1,2,1,1,2,3,3,1,2,4,1,1,2,3,2,1,2,2,2,1,4,4,1,1,3,4,3
735,367.5,1,2,2,1,3,2,2,3,1,2,2,3,2,1,1,2,4,1,3,1,2,1,1,4,1,3,2,3,1,4,2,1,3,1,1,1,2,2,2,1,3,1,2,2,3,2,3,0,2,5,2,1,4,1,2,1,2,1,1,1,2,2,3,1,1,2,2,4,2,1,2,3,1,2,2,1,3,1,0,1,3,3,3,2,0,2,2,1,0,0,3,3,3,2,2,2
736,368.0,2,2,2,1,1,1,2,2,1,2,1,1,1,0,2,3,2,2,2,2,3,2,1,1,3,2,2,3,1,2,1,3,2,2,1,1,0,0,4,1,1,2,1,3,0,3,3,1,1,2,2,4,2,0,2,1,2,3,1,3,3,3,1,2,1,1,3,4,3,2,2,1,1,2,1,1,1,1,3,1,2,1,3,2,2,1,0,1,2,3,1,3,1,2,2,1
737,368.5,1,1,3,1,2,2,1,1,0,2,3,3,2,4,3,1,1,2,3,1,3,4,2,1,0,0,2,1,2,8,4,1,2,4,2,1,1,1,2,3,2,1,1,1,2,1,2,2,1,2,3,4,1,3,2,1,1,3,0,2,5,1,1,2,2,2,1,1,3,2,2,2,1,0,2,1,2,2,3,2,3,1,0,2,1,2,2,2,1,2,3,4,0,2,2,2
738,369.0,2,1,3,2,1,1,1,3,4,4,3,2,1,3,3,1,2,2,3,2,2,2,1,1,2,2,2,4,1,3,3,3,3,0,3,1,0,3,2,2,1,0,2,3,2,3,2,2,2,1,1,2,2,4,2,1,2,2,2,2,2,1,1,3,3,3,1,1,1,2,2,2,1,2,3,1,0,1,1,0,2,0,3,1,1,3,2,2,1,2,1,1,1,5,1,2
739,369.5,2,4,2,2,3,2,2,2,3,4,1,2,0,3,3,1,1,1,1,2,1,2,1,2,1,3,2,4,1,2,1,1,2,3,3,1,3,2,3,5,3,1,2,1,1,3,0,2,2,2,1,4,2,2,2,1,1,2,1,1,2,0,2,3,3,3,2,0,3,1,2,4,1,1,1,2,1,1,2,1,2,1,1,1,4,2,4,2,2,3,2,1,0,4,1,2
740,370.0,2,2,2,1,2,2,2,4,2,4,1,1,2,2,3,1,1,1,5,1,2,2,0,2,5,3,3,2,3,1,1,2,1,2,1,2,4,1,1,1,2,2,1,2,2,1,2,2,2,3,2,2,0,1,3,1,1,5,2,1,4,1,4,2,3,2,1,1,3,3,1,2,2,1,1,2,1,2,1,1,3,1,1,2,2,1,1,1,2,1,1,2,3,0,1,0
741,370.5,2,3,1,2,3,2,1,1,3,2,2,2,1,2,3,3,3,2,2,3,2,1,1,2,1,1,2,3,2,3,2,2,3,2,1,2,0,1,2,3,1,1,2,2,2,3,2,2,1,2,1,3,1,2,2,2,2,2,2,4,1,3,2,2,2,2,4,5,3,2,2,1,3,0,1,1,2,1,1,0,2,2,2,2,3,1,2,2,1,0,2,2,1,2,3,1
742,371.0,1,1,3,0,1,2,3,0,3,2,1,4,4,2,2,2,2,2,3,3,3,2,2,3,1,1,0,1,0,2,0,2,2,3,2,1,2,2,2,2,2,0,5,2,1,2,2,3,2,2,2,1,1,2,4,3,1,2,1,4,1,1,1,1,1,2,0,2,2,2,2,2,2,2,1,2,1,1,1,1,0,2,2,1,2,1,1,2,1,2,3,1,1,2,2,1
743,371.5,0,3,2,2,4,2,4,4,3,2,1,2,4,2,2,1,3,1,1,2,4,1,3,1,3,2,3,2,2,1,1,3,2,1,1,2,1,1,4,0,3,3,2,0,1,1,3,3,2,2,1,2,2,3,2,3,1,2,1,3,1,1,1,1,2,1,2,1,0,2,2,2,3,1,2,2,1,4,1,1,1,1,3,1,1,1,2,2,3,1,1,2,2,1,1,0
744,372.0,1,3,3,1,3,1,2,0,3,0,3,2,3,3,3,2,2,3,2,2,1,3,1,2,2,2,2,2,1,2,2,1,5,1,1,2,2,0,2,2,1,2,5,1,3,2,1,4,3,3,1,2,1,1,2,2,2,2,0,3,0,2,2,1,2,2,1,3,1,3,2,1,1,2,3,2,2,3,2,1,2,0,2,1,1,2,2,1,2,1,2,2,2,2,2,1
745,372.5,3,2,2,3,2,1,2,1,3,1,1,2,2,1,1,2,1,1,1,3,2,4,0,0,2,1,1,3,2,1,2,2,1,1,1,1,3,3,1,2,2,2,1,0,1,1,3,1,4,1,1,2,1,2,1,1,2,2,1,1,2,2,4,1,2,3,3,0,1,1,2,1,2,2,3,1,2,2,1,2,1,0,4,3,2,4,1,1,2,1,0,1,3,2,3,1
746,373.0,1,1,1,4,2,3,4,1,2,0,2,1,2,1,2,5,1,1,4,4,3,5,1,2,1,1,2,3,1,3,2,0,3,5,1,1,2,1,5,2,1,1,0,2,2,1,1,2,2,2,1,3,0,2,1,1,2,4,2,4,1,3,2,2,1,3,4,0,1,3,1,3,5,3,1,0,1,2,2,2,4,2,2,2,2,2,4,3,3,2,1,1,2,1,2,2
747,373.5,2,3,1,1,1,1,1,1,1,1,2,1,2,3,4,2,2,3,3,1,1,2,1,1,0,1,2,1,5,1,3,2,2,3,2,1,2,1,0,1,3,2,2,1,3,1,2,1,2,2,0,2,1,1,0,3,3,2,1,2,1,2,1,1,1,2,2,2,1,0,2,4,1,2,1,2,0,2,1,1,0,1,3,1,3,3,1,1,2,2,1,0,2,2,3,2
748,374.0,2,2,3,1,1,4,2,2,1,2,1,3,2,3,2,0,2,0,1,1,1,1,2,1,1,5,1,1,0,1,3,1,2,1,1,2,1,2,1,1,3,1,1,2,1,3,1,2,3,2,3,4,1,1,1,1,2,1,2,1,3,3,1,1,4,3,3,1,2,2,2,4,1,2,1,2,1,3,3,2,1,2,2,3,4,3,2,2,1,3,4,1,3,2,2,1
749,374.5,2,2,1,2,1,1,3,2,2,1,3,1,2,3,3,3,1,2,2,1,0,2,3,1,1,2,2,3,2,2,3,2,3,2,1,2,4,0,0,3,2,3,1,2,2,0,4,2,0,3,0,1,0,2,3,2,1,2,3,2,1,4,1,3,1,1,2,2,1,1,2,1,2,2,1,0,2,2,4,2,2,3,1,1,1,3,2,2,3,2,2,1,4,1,2,1
750,375.0,1,5,3,1,3,2,1,2,1,0,3,2,0,0,3,2,3,2,0,5,2,3,1,2,2,2,2,1,3,1,2,2,1,2,3,4,3,1,2,2,1,4,1,2,2,2,2,2,3,1,2,2,2,1,5,2,1,2,4,2,0,2,1,1,2,2,5,1,2,3,1,3,2,2,2,1,1,2,0,2,3,2,1,1,3,1,1,3,2,2,2,1,3,2,2,1
751,375.5,2,2,3,3,0,1,1,3,2,1,1,1,1,2,4,2,1,4,3,2,2,0,1,1,3,2,2,3,5,1,1,1,3,2,1,3,1,4,2,4,2,3,2,4,2,2,3,1,3,2,2,2,2,1,2,3,3,2,1,3,1,3,0,2,3,1,4,2,1,4,2,4,3,1,0,2,2,1,2,1,4,3,2,3,2,3,2,2,2,1,2,1,3,4,3,1
752,376.0,2,1,2,1,3,2,3,0,2,2,1,2,1,2,1,1,0,6,3,1,2,2,3,0,2,1,3,3,2,1,3,3,2,0,2,1,2,2,1,3,3,3,2,4,2,1,2,0,2,3,1,2,2,4,1,1,2,1,0,2,1,2,1,0,1,2,1,1,2,3,1,3,2,2,1,3,0,2,2,1,2,2,3,1,4,1,3,0,4,2,3,3,2,2,3,4
753,376.5,0,0,3,1,2,1,1,2,1,2,2,6,1,3,1,2,3,2,1,3,1,2,1,3,2,4,3,1,2,1,1,1,3,3,1,3,1,2,2,2,0,1,3,1,1,2,1,0,3,2,3,2,1,2,3,1,4,3,1,3,3,1,1,1,3,1,1,2,4,1,4,1,2,1,1,2,1,5,1,1,1,3,3,2,1,3,1,1,2,1,0,4,2,1,3,2
754,377.0,2,4,2,2,2,2,1,2,1,2,2,3,2,1,1,4,5,0,1,2,1,2,0,3,3,1,1,2,2,2,1,2,2,2,1,2,1,1,2,4,3,2,1,2,1,1,1,2,1,3,2,4,2,1,1,1,2,3,2,1,2,1,3,1,1,3,2,4,2,1,1,2,4,3,1,1,3,2,1,3,1,1,3,1,2,3,3,1,2,3,3,2,3,3,4,1
755,377.5,2,1,2,1,4,2,3,3,2,2,1,2,3,1,2,2,1,1,2,2,2,2,2,0,2,0,3,0,0,1,1,3,5,2,2,1,0,3,1,1,1,1,2,1,3,1,1,1,3,2,1,1,0,2,2,2,1,2,4,2,2,1,1,3,1,2,1,2,2,0,2,3,4,2,2,3,3,3,1,1,1,1,2,0,1,1,2,2,2,1,2,1,1,3,3,3
756,378.0,1,3,3,2,1,2,3,3,3,1,1,1,1,1,2,2,1,2,1,3,1,1,2,3,2,1,0,2,1,1,0,3,2,2,0,3,1,2,0,2,2,1,2,2,1,2,4,0,2,2,1,2,1,1,2,2,1,1,3,3,6,2,2,2,2,3,1,1,0,1,2,1,2,4,1,2,4,3,2,1,3,2,3,2,3,1,4,0,2,0,2,1,1,4,2,1
757,378.5,2,2,3,1,2,2,4,1,1,2,3,2,0,3,2,2,1,2,3,2,1,0,2,2,1,3,1,0,3,2,5,2,2,2,1,3,1,1,2,2,2,1,2,2,2,1,3,2,2,3,3,2,3,1,1,1,1,2,3,1,2,1,1,3,2,2,1,3,1,1,2,2,2,2,2,1,1,4,1,1,3,1,1,3,2,2,1,3,4,1,1,1,2,3,3,3
758,379.0,1,3,1,3,4,2,1,3,1,4,2,3,1,3,2,2,3,2,2,4,1,1,1,1,1,1,2,4,2,2,1,1,1,1,1,3,0,4,1,1,2,3,2,1,3,0,2,2,2,1,1,1,1,2,2,1,2,3,1,2,2,1,2,1,1,4,1,1,1,0,1,1,1,1,3,2,2,1,2,0,4,1,1,5,1,1,3,0,2,1,3,1,1,1,1,3
759,379.5,2,2,1,1,3,1,3,2,1,2,4,1,1,4,1,2,1,2,2,2,3,2,1,2,1,1,2,3,3,0,1,2,1,2,1,1,3,2,1,2,1,4,1,2,2,1,1,1,3,1,2,2,1,1,3,4,2,2,3,3,2,4,3,0,2,1,5,0,1,1,0,2,1,1,3,1,1,1,2,1,1,2,4,5,2,0,2,0,3,3,0,2,2,1,2,3
