test,loss,PleuWT_k_closed,PleuWT_k_ini,PleuWT_k_off,PleuWT_k_on,PleuWT_k_open,PleuWT_spread,PleuWT_superhelical_op,bridge_off,bridge_on,gyrase_concentration,lacI_k_off,lacI_k_on,leakage,tetA_k_closed,tetA_k_ini,tetA_k_off,tetA_k_on,tetA_k_open,tetA_spread,tetA_superhelical_op,topoI_concentration
67,1.0922399249453065,0.07485935512784991,0.4623424821962254,0.2504404681595845,0.4949431455749121,0.2516570537725974,0.03946938855682006,-0.038177326020733524,0.013895927587497123,0.33667912521753507,27.062568145576122,0.44124513855484027,0.1291301752418142,0.23009752321742383,0.23403865876354962,0.4762079447985392,0.21665575532375117,0.055115687205281365,0.07914121882784884,0.006026004135392432,-0.08154050603302371,27.941865375312613
68,1.9963450462869043,0.19288867836381635,0.400801024253987,0.24157053000132392,0.49856844336262446,0.31115803452549967,0.023686026277538616,-0.06036463743354385,0.04212165797437213,0.4831053290144911,25.637190660024956,0.39227840575910145,0.011107568163243431,0.26209413545453375,0.2820778826441638,0.3569071907484289,0.07981244641043692,0.1100249623643817,0.1430896919007985,0.012780534035649105,-0.09995546090107174,19.657005391624708
69,1.1029885247906663,0.1276519175323529,0.4884492072196867,0.17874003972700353,0.39183018012822146,0.16408551931418633,0.04157756692175604,-0.045471609788332756,0.05826961024744599,0.4337564672235278,24.470390870905284,0.49403222534824576,0.04176644634541694,0.3339463796110971,0.21044015707982594,0.4130519947929673,0.14868078252046427,0.07630987037985862,0.21086818423353546,0.013191087245763958,-0.07033218491757874,23.637689150065757
70,1.0268234887808407,0.15269204621696403,0.30062195639882194,0.10909391012692526,0.4464532518774478,0.2879678326468451,0.039054597143798386,-0.027904626378384326,0.03439503565966818,0.011322764646268968,22.492812180977985,0.42032939838638655,0.05736248671420377,0.17835180115504914,0.14379027226356908,0.4392172619336883,0.24596324156759602,0.09282210392326866,0.26134850391448555,0.008763178194344625,-0.09219837157514985,24.590211681182847
71,1.240690352823344,0.11102970414299182,0.42210633805904013,0.2998115793602959,0.4725037985284506,0.19221225888209897,0.03114943312755348,-0.05295861041868293,0.03859943892853029,0.22406114714768008,46.7185275178076,0.45856503766529433,0.15749251774155937,0.32177793002821353,0.11800037218100495,0.06330986852003485,0.19557281763311343,0.1332379326149585,0.11399128213175411,0.005251079852882051,-0.08444014658761356,21.916716744716986
72,1.1326056372903934,0.16846807646479517,0.32089430538341335,0.15911833297411931,0.4176603445196042,0.24041438072796553,0.03321181771958605,-0.04848643628045137,0.028621193738444607,0.31189120275336085,31.292579760340395,0.37526326852690917,0.019387477608419995,0.24330877602067738,0.3262946554333165,0.24116401587229902,0.29936666673292206,0.16644701242903379,0.09005671222496367,0.023743060247216,-0.07825653194837212,20.863430688641145
73,1.398542531801043,0.09449027407406133,0.3527370984188608,0.23111212309656506,0.34906134637809727,0.25673861288357064,0.03641310211801372,-0.025171159459797265,0.04906534909617322,0.2770606605838166,28.974134838811583,0.34638230420902855,0.10861255386702175,0.16646540419297473,0.22438679164685083,0.2732347446261202,0.26382017607817443,0.3082730352181613,0.1746796035762878,0.010206988090069799,-0.08860516206653232,27.15433927173418
74,7.252516544917983,0.06527298402132328,0.43673901085284716,0.3225930948818183,0.3785647523933944,0.3430103027389351,0.028592428393538163,-0.019025422949784956,0.018564853638654406,0.24551555834986744,56.049242377165996,0.4679707132640105,0.14021399624767322,0.27330337485450457,0.24807241983921804,0.10573501129560038,0.08869380040083051,0.020765507456684075,0.3041884889525919,0.011130647452772074,-0.09606519467236543,23.07051610894646
75,1.738587816542791,0.2816189415823397,0.4800807836141361,0.28464816555564054,0.4586661312203834,0.21376418303148684,0.02519960139491411,-0.043443367098142865,0.0793223685073324,0.38155441481032437,41.173826521472634,0.40784572152270354,0.19889985841566216,0.20471225462411272,0.3046788360290126,0.0269971451953803,0.3232395829346192,0.19123363534743104,0.28282684407335457,0.007233330408173742,-0.07544501271880555,30.996635129496305
76,1.010991734629398,0.21651333570345999,0.22625685313350657,0.34970370780958737,0.32099673336555545,0.36702529626938846,0.03816829598492506,-0.0398214121857548,0.062198550328084606,0.3596606023759637,34.21146987464833,0.4356716250583805,0.07711817441217159,0.2239341436987438,0.1902187828519477,0.331566667888772,0.35256019787181414,0.23426240648552052,0.15591253484904022,0.018806852096831382,-0.07233645461087092,29.88533999246655
77,1.6203889052883718,0.08449405326835603,0.054570097147069035,0.38174771255413154,0.4349362850118004,0.39516816148224476,0.04405547674500192,-0.06453099687372679,0.04552097734014314,0.470146202796488,37.48267333239849,0.29592325310196593,0.22315562852914844,0.18675500904980552,0.16574317657680934,0.2978937876055176,0.24336747766566358,0.10639556627411523,0.12353523816425231,0.014829011113846696,-0.04258173552633198,28.529719211631733
78,0.9821836020037966,0.2370651081874514,0.29622513424552405,0.12499637608408704,0.2988395194613395,0.2980076198702428,0.032360338420259094,-0.05091345171903752,0.006906492406667887,0.34426839067380355,24.212829221533404,0.27198876917450177,0.05233508811922033,0.3598522343674352,0.03756096766040587,0.05234560638474828,0.18052893943871479,0.06285066386820098,0.06359613747713994,0.005164477355793887,-0.05849114304252836,17.131284601557645
79,4.608750011351724,0.23727288921371892,0.2695983032525288,0.13005371451652242,0.1687411337099769,0.301097205043914,0.019822839716190678,-0.07150567736533868,0.0032087885161201854,0.4131371392391877,31.581343191512758,0.16680728431923136,0.056680705804574266,0.3889897846745335,0.34781005791737585,0.04884121145252371,0.1380933176704476,0.04016588559285088,0.031446858581673266,0.007478822766427643,-0.05781240026207061,16.555767214832684
80,3.959409375581945,0.29771336437143986,0.19284576253787394,0.07384796781835073,0.22689665260701197,0.31634990580432426,0.022473120877744893,-0.05096368983490504,0.013589308300261747,0.4476365019058623,77.55636727099557,0.2624370359253426,0.040678042240662876,0.3534843453005621,0.12874631435624584,0.012021197687016538,0.10878816598631086,0.08411811105947997,0.2379608865510473,0.016853775737613257,-0.053689078946461945,13.86896352252261
81,1.7149294752398752,0.34335412658388353,0.3042202628852165,0.10232409225506175,0.2930551486816083,0.42438327561512734,0.03226249435411821,-0.057261217832817124,0.02294231165399803,0.3440231825837159,58.0570152544732,0.2779423981235334,0.08316815075878789,0.49770444380485523,0.01024830637073718,0.07100754926276076,0.06463128063323732,0.05523616544706736,0.05618404134151955,0.009268449405829667,-0.062211646876774676,11.92327145107711
82,2.0930855742221803,0.19270932246310005,0.2614862007333101,0.1700877440715678,0.26413132452825755,0.3641918030506214,0.035819479339240734,-0.0532454540151592,0.03254858769318736,0.39990220862287096,48.30226817282207,0.09363550646530264,0.42284960656889947,0.4224850925209551,0.036137954864386895,0.13521944549868303,0.1742908207789366,0.0730557550813713,0.3512457722394444,0.005131183450872018,-0.0683400985623939,13.08479016902421
83,8.403325297956707,0.26066401122370625,0.3410338820513856,0.14549810971791444,0.2909025845888442,0.26808408139458645,0.027674502032017254,-0.07865725412180322,0.004636802754141222,0.3217076503461348,27.605691720390013,0.1877658249867396,0.1686512294527237,0.4561409532970865,0.2843557110311297,0.09087728385098566,0.1855640665682161,0.15461077907686233,0.0684114030513212,0.04491220322859717,-0.05298809581277855,17.5108180778899
84,0.903095179409902,0.33239734337882476,0.28104852670519404,0.1217332580552641,0.2407644197827461,0.3279409255377147,0.030058616443364477,-0.05942325659867617,0.010033593033704345,0.4881159511527783,24.275149079780636,0.27109936897888287,0.12256302505420112,0.30506743885823756,0.2593683721749782,0.054842947040521006,0.2196138462615267,0.39313464918447105,0.3644188135111961,0.018128205752217488,-0.03614595566227534,11.022253580600973
85,1.2113438371380636,0.32810839072455966,0.28227100509517045,0.054461639736838985,0.18891235702702963,0.3262656615444201,0.026560795023018356,-0.06865905211023797,0.008535697039983203,0.46055793043575455,42.60072615339274,0.31178099474543597,0.1841539390726775,0.31386729053772194,0.2684789747763757,0.023834873093953022,0.41332695015925747,0.4563793849742301,0.4548676804423467,0.020639136906837583,-0.019783730857862676,10.530929364250829
86,0.9241421409500031,0.43510931229853184,0.16249475616255493,0.2608519270970445,0.2106334977478236,0.13896476864299068,0.029808798884881877,-0.05857134673867156,0.08716692465566403,0.48915695555415645,35.099052224573825,0.22652137008283188,0.12162792361730772,0.2980755082672069,0.2397632917317217,0.16116516645172158,0.1604315746597748,0.4972837510237347,0.372366356171115,0.023228181814469492,-0.014937601839037279,11.064949327323067
87,2.1187659800236687,0.3954435206690278,0.33177097346557244,0.036591767449513896,0.24273518652921394,0.33806195323744603,0.030717691020637785,-0.08556578903937348,0.01849638539730713,0.49884084962959013,39.19623381664338,0.04566936747688796,0.2606665624623128,0.25612734945335675,0.2948204426421091,0.12540487303628411,0.3691846455613977,0.367014798423594,0.388229932219202,0.018113546256544162,-0.00720183181112221,20.051149216977677
88,8.260495219209062,0.2723808425717522,0.22328199583061203,0.1900063157143682,0.15374294888262424,0.3851689842747714,0.02498436680837387,-0.03292033681659609,0.029321623147252604,0.43436881869681426,36.690333993048895,0.3425332361805937,0.1013911045034407,0.2856733275694196,0.25817597270663545,0.18651015398311277,0.44656159858128197,0.2736543843156378,0.29018018835606574,0.019802059725305556,-0.027833165937665966,25.681184939237433
89,1.8286196227003162,0.40290179209316623,0.1166768344130503,0.21922743412150783,0.08597054553324318,0.43703971287115506,0.022521722731142283,-0.06524752256526017,0.012358843858480031,0.46669485318358905,44.304222529075105,0.13353931348277648,0.141461397031088,0.3475967589367309,0.31524463407931247,0.040627042314671465,0.27756574358347136,0.40664767909879207,0.3222389056047028,0.02197858608558227,-0.038216248777338306,9.157746298916898
90,11.492120584797632,0.4474178154724547,0.3629737464493909,0.43068946853962475,0.1234596286963674,0.22652383868044174,0.04218351935182542,-0.07410980054785682,0.07083656460919643,0.3712763571654291,33.22160788931545,0.38428497079042806,0.06593214280125874,0.3040937896590968,0.2207152978828623,0.11015423187122632,0.48680713462097525,0.3891056723901879,0.4233093163321754,0.03137252313900428,-0.04601104207098339,24.81054197809069
91,2.0626965825046857,0.03802787870720567,0.38675464778834256,0.2727316881206292,0.18266815580551082,0.4584818564915989,0.03514374622905097,-0.062023168025709036,0.015454931700097489,0.44731020096560586,54.49952950359122,0.20674064151881894,0.15467585941202744,0.37963632001225495,0.27606438654280047,0.08209037064080082,0.2933546032321539,0.34591214254873337,0.49713550175159205,0.015571170174100965,-0.03254299503034638,26.410043280510536
92,10.082158858894799,0.3761834643268894,0.4145952159624338,0.0955384552654936,0.33957099996362067,0.18054969745141008,0.009027791537511383,-0.04705127301028192,0.03650356108583025,0.4248478277785094,29.92089303030669,0.3999989404555079,0.24597225563710087,0.2789091076328873,0.37592425581532335,0.09955151231140177,0.2072707877893356,0.4365091173560938,0.2616713606000921,0.012242347703329902,-0.04920717336884915,32.69895139154773
93,0.9834092456584727,0.3563553366182235,0.14217136317232937,0.06566721789821883,0.24271637407200278,0.06659699040579084,0.040151212031624986,-0.03664564004121653,0.020135289517288768,0.4794997197281571,23.863981301277892,0.3668082890082584,0.09085999125646267,0.23650428080652888,0.16940931521889085,0.20604348501843409,0.38387392361861716,0.4642598949685617,0.2713813748804865,0.027026402791600655,-0.023284266891004525,23.83713533927035
94,3.4219028469660353,0.02105943123728239,0.2873524174231581,0.31165732347566766,0.10087175580879362,0.35583807208623053,0.037253237594109166,-0.02861539479803405,0.02567889932588211,0.49958798577206837,51.67379894668539,0.2887625789286793,0.2856319197812704,0.12448965064764342,0.2034372106407257,0.058090411708834104,0.30861528217145384,0.3318578203328918,0.36246598876885766,0.0263275803685147,-0.03576549388334806,18.644479207094797
95,107.73827755077704,0.2902176502410155,0.237023978460849,0.11751845332544485,0.039232365650107515,0.20400571882302088,0.028330531084258436,-0.09845233938170543,0.09912392643334239,0.3900206503930778,82.02841028087292,0.17405209076405662,0.021643910522055262,0.15349089056103116,0.3432078601340446,0.037013659354933816,0.33283614502690906,0.4098442085256263,0.19425309962974452,0.013879009358542221,-0.02840426123079575,26.890881391994334
96,3.200591016552294,0.36525467257354055,0.1785032949073082,0.16137358861396334,0.06914139150370238,0.4107891607140038,0.0461427008611157,-0.016442846502144413,0.0010923298365418752,0.4127444477021982,28.228553561229443,0.254125598425557,0.12845813302706532,0.33471743965162626,0.3877737946660386,0.15085579376854052,0.2213537373893886,0.2869579409156234,0.47957481783469624,0.02452175275372094,-0.025531503718486944,15.121956400044818
97,0.7703303646537374,0.3202325972136031,0.4487230523540344,0.19888761124680918,0.22107376327299078,0.038534349008093965,0.024102810687470156,-0.05507238058767254,0.06697478785461534,0.42874934197548603,26.567779572910776,0.31584199235833543,0.03395639528108942,0.19010651042930837,0.4233441969403292,0.17891728129579487,0.3577162100515702,0.24739038517893291,0.21745755511780984,0.016200536446592074,-0.008912360885598887,21.803257892453807
98,10.006127073504894,0.3187187925082294,0.4457106383197359,0.20276881436586083,0.3151090890971471,0.15798694217534984,0.015536791432949412,-0.02174364772677227,0.06710282127412025,0.3615834435989159,27.01466240154932,0.3195232190576721,0.479219536007888,0.14041522703758902,0.45969102132453094,0.2318027340315586,0.4360553388326147,0.24596579289802672,0.21778199302768217,0.011597470665358644,-0.005764246231902122,21.680547896468333
99,4.201218496065543,0.17423118815879093,0.48479125840990306,0.2153335128746538,0.1439513341648398,0.04408855506437677,0.0213018611015824,-0.05560601207864282,0.09280259098968635,0.30249046309440175,32.60296384224333,0.33843279022859285,0.32842427453269474,0.027081760066637456,0.43005438586441874,0.22342817651696298,0.3523616756900386,0.2228191247963905,0.18700139589257003,0.02823599589042232,-0.0010343521835241912,19.3688364734391
100,9.444149357301042,0.49957360269661616,0.4612683384425449,0.25632458734891816,0.2655859123660811,0.10173044464971365,0.017644063100619795,-0.03438848652650742,0.07809783268723586,0.40111083567714506,40.20264036123978,0.44831742865600627,0.035258806480682844,0.08556624218263856,0.44512595622704054,0.212776123512807,0.40448829038593,0.20905371953886207,0.2046030353761483,0.0070287324944325385,-0.041945804442059816,22.247563164284372
101,134.5596122962488,0.22263660122861495,0.4291625650708165,0.23341620672651658,0.3726854590160336,0.032092307759262695,0.010404580190412066,-0.07703812970846743,0.07371554881713628,0.4280621836431479,64.57280578929814,0.3623333424305776,0.36860490586213623,0.11021243835072089,0.4783603212458696,0.17477629499176334,0.46658490745251513,0.2698307357035928,0.2327408865896426,0.008291189935814344,-0.01674045937215282,27.80147819184203
102,2392.7730936170724,0.15806958952074174,0.3773750812010399,0.3326026968663579,0.1950954664098941,0.01636341573153201,0.01248643792318074,-0.08087041106393002,0.0573356557727438,0.18199847681470094,49.65055298343984,0.42393412381579304,0.11114924093529797,0.1692608871811291,0.41872939458061986,0.12215073054900033,0.4203068572557397,0.3144486390578345,0.16727007136125896,0.016041924674052948,-0.010911916124036547,29.641059189828862
